sha256,source,family,is_malware,confidence,vt_detections,gt_reason,apk_path
849ed093a737a2ec02968f739510b45c60deb418afcc21ef76f1195820288297,androzoo_drebin,Imlog,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\Imlog_849ed093a737a2ec02968f739510b45c60deb418afcc21ef76f1195820288297.apk
84ddfdd7862e3c3481ae65b64d9087ab7c5c29355a29e9e7c3a4011a631f7387,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\84ddfdd7862e3c3481ae65b64d9087ab7c5c29355a29e9e7c3a4011a631f7387.apk
85a44fd5134cf1d317a7637f1fb47dcf570a93e925c365b2e8f103a0fa459290,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\85a44fd5134cf1d317a7637f1fb47dcf570a93e925c365b2e8f103a0fa459290.apk
85cafe005c7f893cae65fa0a5ebf1c103eca579529ebd5d531c672408acdb9d0,androzoo_drebin,Linux,yes,high,48,vt_consensus_48,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_85cafe005c7f893cae65fa0a5ebf1c103eca579529ebd5d531c672408acdb9d0.apk
8731cb0a474a85085729d37a5bb21e2c9073f3d261e6b33374cd9233a85b1228,androzoo_drebin,FakeInstaller,yes,high,32,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_8731cb0a474a85085729d37a5bb21e2c9073f3d261e6b33374cd9233a85b1228.apk
877ab7dbbef2267a39513d1ad777b5c469f76f2a110be547100cb339d76a3f1f,androzoo_drebin,Backdoor,yes,high,41,vt_consensus_41,D:\DroidForensix\samples\malware\androzoo_drebin\BaseBridge_877ab7dbbef2267a39513d1ad777b5c469f76f2a110be547100cb339d76a3f1f.apk
87def7f445734b4b9b57b97cd4af8d22b2684dd4dd3e7ae8d07a120efa3b1814,abusech,SpyNote,yes,high,30,vt_consensus_30,D:\DroidForensix\samples\malware\abusech\spynote_87def7f445734b4b9b57b97cd4af8d22b2684dd4dd3e7ae8d07a120efa3b1814.apk
8856ac19f179461c4008249c342c8dadbd17118f80f43ce0229ddb1cda33bd67,abusech,GenericKD,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\abusech\teabot_8856ac19f179461c4008249c342c8dadbd17118f80f43ce0229ddb1cda33bd67.apk
8e39fb18e8acb2e4fc4bcd7db2efc320f5ec84100e8ba870fd24dd13a6584277,abusech,Agent,yes,high,24,vt_consensus_24,D:\DroidForensix\samples\malware\abusech\PixRevolution_8e39fb18e8acb2e4fc4bcd7db2efc320f5ec84100e8ba870fd24dd13a6584277.apk
8fdca3a8808a792abaabd8a49985555ae321357f6cc0326e6182fe50f55c6118,androzoo_drebin,Hacktool,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\Penetho_8fdca3a8808a792abaabd8a49985555ae321357f6cc0326e6182fe50f55c6118.apk
8fdd17e520f7c2ac1924ef3806d85aadf3e969418578ff0b7ea245af93a16315,androzoo_drebin,FakeInstaller,yes,high,31,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_8fdd17e520f7c2ac1924ef3806d85aadf3e969418578ff0b7ea245af93a16315.apk
908ed30161b44d20bb4e286de7fb8203b2b8a2a807c6638ee9d9830de3a0f913,androzoo_drebin,AndroidOS,yes,high,41,vt_consensus_38,D:\DroidForensix\samples\malware\androzoo_drebin\SendPay_908ed30161b44d20bb4e286de7fb8203b2b8a2a807c6638ee9d9830de3a0f913.apk
918eb87af81e92709d872621ea8ed0c086e38fbdf48a5e5ebdcab190f41bd07b,abusech,unknown,yes,low,0,source:abusech_no_vt_confirmation,D:\DroidForensix\samples\malware\abusech\unknown_918eb87af81e92709d872621ea8ed0c086e38fbdf48a5e5ebdcab190f41bd07b.apk
93880cd38abffa10e753c17ae7c14f0833356cba601bd1a3d3998859f47c900f,abusech,GenericKD,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\abusech\teabot_93880cd38abffa10e753c17ae7c14f0833356cba601bd1a3d3998859f47c900f.apk
9508ff9b7bdc06a220ba132eecf2d35bee47072ed9bff82fb24bc0e110ab1652,androzoo_drebin,Iconosys,yes,high,30,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\Iconosys_9508ff9b7bdc06a220ba132eecf2d35bee47072ed9bff82fb24bc0e110ab1652.apk
95236ef71738807ce60ef7d042699decb7156931931682cf46e6adc991dc9ecb,abusech,Andr/Banker-HDY,yes,high,10,vt_consensus_10,D:\DroidForensix\samples\malware\abusech\unknown_95236ef71738807ce60ef7d042699decb7156931931682cf46e6adc991dc9ecb.apk
9628acabe739b5419f08c5a5c3cd776268bf4a3c25c978341e403bde442e0ece,abusech,AndroidOS,yes,high,24,vt_consensus_24,D:\DroidForensix\samples\malware\abusech\unknown_9628acabe739b5419f08c5a5c3cd776268bf4a3c25c978341e403bde442e0ece.apk
97936d7873348f905d119dd9399261374aae494296e1b5fb3df521ef3cc76405,abusech,SpyMax,yes,high,30,vt_consensus_30,D:\DroidForensix\samples\malware\abusech\spynote_97936d7873348f905d119dd9399261374aae494296e1b5fb3df521ef3cc76405.apk
97b0f46920e69a0aa5abe2284fe1e7bf9d2efa7ecfb4a29a7ba9b8a92e92c0c9,androzoo_drebin,DroidKungFu,yes,high,41,vt_consensus_41,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_97b0f46920e69a0aa5abe2284fe1e7bf9d2efa7ecfb4a29a7ba9b8a92e92c0c9.apk
9904bb103fae65ab3dd712f6b9ff361d3f3cb3a4cc814b69f0af3e2f1a837ecd,abusech,Gen,yes,high,17,vt_consensus_17,D:\DroidForensix\samples\malware\abusech\unknown_9904bb103fae65ab3dd712f6b9ff361d3f3cb3a4cc814b69f0af3e2f1a837ecd.apk
9a7534768302bdafa51f7abc698639eb23bb38a8c41a362f41b182ae9171969a,androzoo_drebin,Imlog,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\Imlog_9a7534768302bdafa51f7abc698639eb23bb38a8c41a362f41b182ae9171969a.apk
9a836ef59a4fb8cae0543fed24ca8c53015bee86d6b0ead0086917681c7576d4,modern_eval,FantasyHub,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\9a836ef59a4fb8cae0543fed24ca8c53015bee86d6b0ead0086917681c7576d4.apk
9b5905a253141d4f64394de73775541a7bb16714cff8d18684e24ae887c97fc2,abusech,BankBot,yes,medium,3,vt_detected_3,D:\DroidForensix\samples\malware\abusech\ermac_9b5905a253141d4f64394de73775541a7bb16714cff8d18684e24ae887c97fc2.apk
9c1cc79b801e8d632bdb73517588e9e7626cf22643263f038c20cc42dfd0f922,abusech,SpyMax,yes,high,31,vt_consensus_31,D:\DroidForensix\samples\malware\abusech\spynote_9c1cc79b801e8d632bdb73517588e9e7626cf22643263f038c20cc42dfd0f922.apk
9c23c73a7fa3b1b3df8a61866dc36d263aa0754a0bb194e0d164a4773f4537f2,modern_eval,FantasyHub,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\9c23c73a7fa3b1b3df8a61866dc36d263aa0754a0bb194e0d164a4773f4537f2.apk
9c97d8ba3cab23750c3837b024bedde7e6bb7e27f5e6ff3bcd3817b9b9eb33d7,abusech,General,yes,medium,9,vt_detected_9,D:\DroidForensix\samples\malware\abusech\unknown_9c97d8ba3cab23750c3837b024bedde7e6bb7e27f5e6ff3bcd3817b9b9eb33d7.apk
9cf1ad53db4a31e4be0cfba7bf15f1e414cdf12327063a419be6cdea4700adfd,abusech,Banker,yes,high,24,vt_consensus_24,D:\DroidForensix\samples\malware\abusech\hydra_9cf1ad53db4a31e4be0cfba7bf15f1e414cdf12327063a419be6cdea4700adfd.apk
9e95912f1a5fdba5050723f095b7031770b7e2f9627fb60544b41adcbb5b3306,abusech,AndroidOS,yes,high,24,vt_consensus_24,D:\DroidForensix\samples\malware\abusech\unknown_9e95912f1a5fdba5050723f095b7031770b7e2f9627fb60544b41adcbb5b3306.apk
9f2d916b1e0ee486f5a49e3e9887eae59dbdca0a554139ae9a4dc8edc2f12de0,abusech,BankBot,yes,high,41,vt_consensus_34,D:\DroidForensix\samples\malware\abusech\teabot_9f2d916b1e0ee486f5a49e3e9887eae59dbdca0a554139ae9a4dc8edc2f12de0.apk
9f42721255d8d62b4595b9040a9a7d742c8fe2a5ff17745c8e250cd04928c480,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\9f42721255d8d62b4595b9040a9a7d742c8fe2a5ff17745c8e250cd04928c480.apk
9fefd2c820fb28d50bc55c3320964635f27f1a74ac89dfc5aed8b6d5a09980f5,abusech,Agent,yes,high,24,vt_consensus_24,D:\DroidForensix\samples\malware\abusech\PixRevolution_9fefd2c820fb28d50bc55c3320964635f27f1a74ac89dfc5aed8b6d5a09980f5.apk
a022c24d8295dee70c0f090e4328063971170c33f7bf313b4debbc51d1a2b127,androzoo_drebin,Adrd,yes,high,45,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\Adrd_a022c24d8295dee70c0f090e4328063971170c33f7bf313b4debbc51d1a2b127.apk
a023fa166051294fe5a569f26092588fdf24a060de46e5cd5be9a5c5bb3b0204,androzoo_drebin,Backdoor,yes,high,42,vt_consensus_42,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_a023fa166051294fe5a569f26092588fdf24a060de46e5cd5be9a5c5bb3b0204.apk
a0bffc11168c65beb59c326d88f144f0d750634252a507ffe039c84e354e3704,androzoo_drebin,A,yes,high,38,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\SendPay_a0bffc11168c65beb59c326d88f144f0d750634252a507ffe039c84e354e3704.apk
a15419356485660f68b50027abc76a052d34427b45eebb23573294c21d834eaa,androzoo_drebin,Opfake,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_a15419356485660f68b50027abc76a052d34427b45eebb23573294c21d834eaa.apk
a1ba273a24f92e4936005f0f7c5b895e07d974b11516bcad50d6077bf3a8f868,androzoo_drebin,Kmin,yes,high,38,vt_consensus_38,D:\DroidForensix\samples\malware\androzoo_drebin\Kmin_a1ba273a24f92e4936005f0f7c5b895e07d974b11516bcad50d6077bf3a8f868.apk
a1e9f466900002ef2efba2e1b95178421d28d64635b1c78791c3a6c8159c7be4,androzoo_drebin,GinMaster,yes,high,31,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_a1e9f466900002ef2efba2e1b95178421d28d64635b1c78791c3a6c8159c7be4.apk
a3ade4b9e03e459a5955d68c52f8dbf893ce0c2bfb56c1c8b7415ecfb7ec9246,modern_eval,Mirax,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\a3ade4b9e03e459a5955d68c52f8dbf893ce0c2bfb56c1c8b7415ecfb7ec9246.apk
a3cd2d8dab7ced749a29307797a0dfefe238864b1f5bf6bafdf6e66c30c009b6,androzoo_drebin,GinMaster,yes,high,32,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_a3cd2d8dab7ced749a29307797a0dfefe238864b1f5bf6bafdf6e66c30c009b6.apk
a778818cc08d213d1f66db5fa8b34aabc862569ecb99fd1aea37ff6ccab48400,abusech,GenericKD,yes,high,39,vt_consensus_39,D:\DroidForensix\samples\malware\abusech\flubot_a778818cc08d213d1f66db5fa8b34aabc862569ecb99fd1aea37ff6ccab48400.apk
a83a003b989c2dcd12fb0f80dfd458a099f33c1a1f052b2c53ece5f719063495,androzoo_drebin,Backdoor,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\GinMaster_a83a003b989c2dcd12fb0f80dfd458a099f33c1a1f052b2c53ece5f719063495.apk
a93d66a127091d11090f544514d7e677c24db69d361008e60fffc5200331a1fe,abusech,Agent,yes,high,40,vt_consensus_40,D:\DroidForensix\samples\malware\abusech\exobot_a93d66a127091d11090f544514d7e677c24db69d361008e60fffc5200331a1fe.apk
a945198c086ad3fe0c5dbbce5ef410ea12986c9c160295d76be881c5f8ae0880,androzoo_drebin,FakeRun,yes,high,36,vt_consensus_36,D:\DroidForensix\samples\malware\androzoo_drebin\FakeRun_a945198c086ad3fe0c5dbbce5ef410ea12986c9c160295d76be881c5f8ae0880.apk
a959108ec8f93ee4c71e588236788d17372f9d61b8f71a509a776f097889f36b,abusech,AndroidOS,yes,high,26,vt_consensus_26,D:\DroidForensix\samples\malware\abusech\flubot_a959108ec8f93ee4c71e588236788d17372f9d61b8f71a509a776f097889f36b.apk
a9d1561ed0d23a5473d68069337e2f8e7862f7b72b74251eb63ccc883ba9459f,abusech,GenericKD,yes,high,40,vt_consensus_40,D:\DroidForensix\samples\malware\abusech\escobar_a9d1561ed0d23a5473d68069337e2f8e7862f7b72b74251eb63ccc883ba9459f.apk
aa8127463312dac0158e74d56a3e3c2f50d9cf98c09942a27cf95081348874a3,androzoo_drebin,Adware,yes,high,35,vt_consensus_35,D:\DroidForensix\samples\malware\androzoo_drebin\Plankton_aa8127463312dac0158e74d56a3e3c2f50d9cf98c09942a27cf95081348874a3.apk
ab1363201d0897ab7c55dceb1f8664a58ac65fe4aee3c9600c5d7659f8ae58a9,abusech,SpyMax,yes,high,25,vt_consensus_25,D:\DroidForensix\samples\malware\abusech\spynote_ab1363201d0897ab7c55dceb1f8664a58ac65fe4aee3c9600c5d7659f8ae58a9.apk
abf62033c4b913bf8368de607fdc4dd2677f9441541db3c2a9375dd9130ff9bb,abusech,Trojan ( 005cbb901 ),yes,high,11,vt_consensus_11,D:\DroidForensix\samples\malware\abusech\unknown_abf62033c4b913bf8368de607fdc4dd2677f9441541db3c2a9375dd9130ff9bb.apk
ad9f39e6166a47ae16359777b607055198cda23f004d9d7b066e22c0d0cf1e6d,abusech,Agent,yes,high,17,vt_consensus_17,D:\DroidForensix\samples\malware\abusech\unknown_ad9f39e6166a47ae16359777b607055198cda23f004d9d7b066e22c0d0cf1e6d.apk
addbd8770b53a50e83c711143332c76e9160f920675e2de5591669d3b93f499b,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\addbd8770b53a50e83c711143332c76e9160f920675e2de5591669d3b93f499b.apk
ae502f67782e9cc2a6e33b868f14467f3dabf126e868a8e10a68aa2ddd4092e1,abusech,Banker,yes,high,31,vt_consensus_31,D:\DroidForensix\samples\malware\abusech\ermac_ae502f67782e9cc2a6e33b868f14467f3dabf126e868a8e10a68aa2ddd4092e1.apk
b0861e7d9dbcd63679ccef606b67ad0ef0283f4a7cb14efe14716fbad328cf5b,androzoo_drebin,FakeDoc,yes,high,34,vt_consensus_34,D:\DroidForensix\samples\malware\androzoo_drebin\FakeDoc_b0861e7d9dbcd63679ccef606b67ad0ef0283f4a7cb14efe14716fbad328cf5b.apk
b2225250a1fcff06750f32d3abb999ffe26fbd21abc7b87ff0e91f8e0449652c,abusech,unknown,yes,low,0,source:abusech_no_vt_confirmation,D:\DroidForensix\samples\malware\abusech\unknown_b2225250a1fcff06750f32d3abb999ffe26fbd21abc7b87ff0e91f8e0449652c.apk
b439f642007bd707ac806ba3f71e7b2a022e261fbd9b5dd3882afd8664db98c4,androzoo_drebin,Imlog,yes,high,33,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\Imlog_b439f642007bd707ac806ba3f71e7b2a022e261fbd9b5dd3882afd8664db98c4.apk
b459673b77209ff89a2833977b4de341a529722f1e4662451b514df220e13afc,modern_eval,Andr/Xgen2-AYJ,yes,high,15,vt_consensus_15,D:\DroidForensix\samples\malware\modern_eval\b459673b77209ff89a2833977b4de341a529722f1e4662451b514df220e13afc.apk
b4dadf3553bb82499c4d0b6be96c47c46abc6904b611376d75c844ffb83725c6,abusech,33107585,yes,high,32,vt_consensus_32,D:\DroidForensix\samples\malware\abusech\exobot_b4dadf3553bb82499c4d0b6be96c47c46abc6904b611376d75c844ffb83725c6.apk
b634c8c0ec3a4d682630eed6ac1cc8d5e2b0481110121990edcb4e0df9867698,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\b634c8c0ec3a4d682630eed6ac1cc8d5e2b0481110121990edcb4e0df9867698.apk
b74b65f68641feb46d22fddb595fff57cba53f5e3d4d780f4b1bf9b2682a9230,abusech,Gen,yes,high,36,vt_consensus_16,D:\DroidForensix\samples\malware\abusech\teabot_b74b65f68641feb46d22fddb595fff57cba53f5e3d4d780f4b1bf9b2682a9230.apk
b7f8c6b76b8b1a0f99fbec5eb467983e8fd18f3ef496957bd8fb9c5bfca5e50b,modern_eval,FantasyHub,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\b7f8c6b76b8b1a0f99fbec5eb467983e8fd18f3ef496957bd8fb9c5bfca5e50b.apk
b7ffef61c60d80eee806f36f30f80ff9cf3f73d522bd05e192fa34dcf2e87224,modern_eval,FantasyHub,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\b7ffef61c60d80eee806f36f30f80ff9cf3f73d522bd05e192fa34dcf2e87224.apk
b88e7421bc61f4ce20c0694418fc97c1e77cfd3f2053857f87cc47512a55c3d3,abusech,GenericKD,yes,high,36,vt_consensus_34,D:\DroidForensix\samples\malware\abusech\teabot_b88e7421bc61f4ce20c0694418fc97c1e77cfd3f2053857f87cc47512a55c3d3.apk
b8ed964e21a6f480dccb593f85854b835f0693472c5857d52af3efa5a4cc244b,androzoo_drebin,KungFu,yes,high,37,vt_consensus_37,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_b8ed964e21a6f480dccb593f85854b835f0693472c5857d52af3efa5a4cc244b.apk
bb5c794018995f39d831214c479d96dad7d51bf34471b0613ea69489e5fc4fd5,abusech,Banker,yes,high,27,vt_consensus_27,D:\DroidForensix\samples\malware\abusech\hydra_bb5c794018995f39d831214c479d96dad7d51bf34471b0613ea69489e5fc4fd5.apk
bb990fe92faff97b2e3e606ca0eeac34253c471d9e84da98111e1c81cfd0a960,modern_eval,FantasyHub,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\bb990fe92faff97b2e3e606ca0eeac34253c471d9e84da98111e1c81cfd0a960.apk
bc377ac35e40f0a9d233d5c985804c99396a45dc5dd45a2c8e134a458b05241c,androzoo_drebin,DroidKungFu,yes,high,40,vt_consensus_40,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_bc377ac35e40f0a9d233d5c985804c99396a45dc5dd45a2c8e134a458b05241c.apk
bca248d31bf87b605e8cca7587a9753d58a9ad9a8f7e6f7f882d03150d72869f,abusech,AndroidOS,yes,high,18,vt_consensus_18,D:\DroidForensix\samples\malware\abusech\unknown_bca248d31bf87b605e8cca7587a9753d58a9ad9a8f7e6f7f882d03150d72869f.apk
bcf129023a712e3ab8a8f6d67e74e7914550ffa8e718b0939b7d5238d8b69863,androzoo_drebin,FakeInstaller,yes,high,34,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_bcf129023a712e3ab8a8f6d67e74e7914550ffa8e718b0939b7d5238d8b69863.apk
be4ada35dec3ef666681ddcf440be04f370067ee588734cabf630295742d1fd9,androzoo_drebin,Linux,yes,high,49,vt_consensus_49,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_be4ada35dec3ef666681ddcf440be04f370067ee588734cabf630295742d1fd9.apk
bedf51a5732d94c173bcd8ed918333954f5a78307c2a2f064b97b43278330f54,androzoo_drebin,DroidKungFu,yes,high,33,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\DroidKungFu_bedf51a5732d94c173bcd8ed918333954f5a78307c2a2f064b97b43278330f54.apk
beeeb3cafc0ea246cc6dd82d82489621414d6cab9ceb50e70fd9835f5733178c,androzoo_drebin,Spitmo,yes,high,34,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\Spitmo_beeeb3cafc0ea246cc6dd82d82489621414d6cab9ceb50e70fd9835f5733178c.apk
bf06df823a0a0b1b4618ee736f5f0bd508b315ea3c6b96a16d2a0d0e58906346,abusech,SpyMax,yes,high,28,vt_consensus_28,D:\DroidForensix\samples\malware\abusech\spynote_bf06df823a0a0b1b4618ee736f5f0bd508b315ea3c6b96a16d2a0d0e58906346.apk
bf586ec8ce8528d26ec491fa5864dc590cefae88da176246296bb849e226a0c8,modern_eval,SpyNote,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\bf586ec8ce8528d26ec491fa5864dc590cefae88da176246296bb849e226a0c8.apk
bfd3204c603ef403a2f9bcc172a368764b7b87e7d72e3dfd1d3dfb53f77215ad,androzoo_drebin,SendPay,yes,high,35,vt_consensus_35,D:\DroidForensix\samples\malware\androzoo_drebin\SendPay_bfd3204c603ef403a2f9bcc172a368764b7b87e7d72e3dfd1d3dfb53f77215ad.apk
c17aff83c3fbddb86fe5a40d7a654af5591b16522fb15c222bbf3d57b0b16748,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\c17aff83c3fbddb86fe5a40d7a654af5591b16522fb15c222bbf3d57b0b16748.apk
c2c1902b3021355c1619b281875da45fe8a3f0dc26f35c4129e44de3fc3ea810,androzoo_drebin,Backdoor,yes,high,41,vt_consensus_41,D:\DroidForensix\samples\malware\androzoo_drebin\BaseBridge_c2c1902b3021355c1619b281875da45fe8a3f0dc26f35c4129e44de3fc3ea810.apk
c3c7df127552aa2594ad335d7cc955cb1274cc322455a89b1856a2adf9f83ded,abusech,GenericKD,yes,high,29,vt_consensus_29,D:\DroidForensix\samples\malware\abusech\teabot_c3c7df127552aa2594ad335d7cc955cb1274cc322455a89b1856a2adf9f83ded.apk
c525bb9b2f30926c971e1ac68100871d2aa82bad87ee05a1fe2e6e83a1dce1fd,androzoo_drebin,Kmin,yes,high,34,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\Kmin_c525bb9b2f30926c971e1ac68100871d2aa82bad87ee05a1fe2e6e83a1dce1fd.apk
c5544517f1be9d5a721a951d906b26f9ad11adf4a06c3660a75e89f07dabb8aa,abusech,Gen,yes,high,22,vt_consensus_22,D:\DroidForensix\samples\malware\abusech\unknown_c5544517f1be9d5a721a951d906b26f9ad11adf4a06c3660a75e89f07dabb8aa.apk
c565f4b9b3c6bb095c6ce62ab02c5cc8a84502231f4facdddb6f3d7af2321b5e,abusech,GenericKD,yes,high,40,vt_consensus_40,D:\DroidForensix\samples\malware\abusech\hydra_c565f4b9b3c6bb095c6ce62ab02c5cc8a84502231f4facdddb6f3d7af2321b5e.apk
c5996e7a701f1154b48f962d01d457f9b7e95d9c3dd9bbd6a8e083865d563622,abusech,GenericKD,yes,high,40,vt_consensus_40,D:\DroidForensix\samples\malware\abusech\ermac_c5996e7a701f1154b48f962d01d457f9b7e95d9c3dd9bbd6a8e083865d563622.apk
c699d9b9896d4842c16e418bdff5d7d18c99a102da111880fa455fc1a39bba5a,androzoo_drebin,DroidDream,yes,high,30,existing:gt_json,D:\DroidForensix\samples\malware\androzoo_drebin\DroidDream_c699d9b9896d4842c16e418bdff5d7d18c99a102da111880fa455fc1a39bba5a.apk
c7944bdac5ce3255a56e77c6f2a83917f4b8a909646396669d408f207e751772,abusech,40094400,yes,high,34,vt_consensus_34,D:\DroidForensix\samples\malware\abusech\unknown_c7944bdac5ce3255a56e77c6f2a83917f4b8a909646396669d408f207e751772.apk
c8bb60d2a82e7f1991fb2ad3e5797cf53117e0d36f64e9ca49dd1682654ec735,androzoo_drebin,FakeInst,yes,high,47,vt_consensus_47,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_c8bb60d2a82e7f1991fb2ad3e5797cf53117e0d36f64e9ca49dd1682654ec735.apk
ca9ae76de194548709966263c227709d5c57c8e57f07f50d1532cf52fc5f438d,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\ca9ae76de194548709966263c227709d5c57c8e57f07f50d1532cf52fc5f438d.apk
cb0a4a758877e3f18a85fe307c6d4a7baf9924aab93bcbcb41f81eb13d9ac0f6,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\cb0a4a758877e3f18a85fe307c6d4a7baf9924aab93bcbcb41f81eb13d9ac0f6.apk
cb147e7ce69723523f604da875d78ca4738e5f416d2297910ee179a5067e79fe,abusech,AndroidOS,yes,high,23,vt_consensus_23,D:\DroidForensix\samples\malware\abusech\unknown_cb147e7ce69723523f604da875d78ca4738e5f416d2297910ee179a5067e79fe.apk
cb7744fe6345dd0e4f15f1acdde23ecb6d484b3c8a6ce8792628a6a1453eefa4,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\cb7744fe6345dd0e4f15f1acdde23ecb6d484b3c8a6ce8792628a6a1453eefa4.apk
cbc71b0bd3f94cb163a8ab106242aa7638aced10e7b8c4d6179bc7fc5ba649f2,modern_eval,unknown,yes,medium,0,existing:modern,D:\DroidForensix\samples\malware\modern_eval\cbc71b0bd3f94cb163a8ab106242aa7638aced10e7b8c4d6179bc7fc5ba649f2.apk
ccb7b86f0563408816e3ceaedc0b79cf8d48977fcf77c389e4d0db9be8cd28f1,androzoo_drebin,FakeInst,yes,high,39,vt_consensus_39,D:\DroidForensix\samples\malware\androzoo_drebin\FakeInstaller_ccb7b86f0563408816e3ceaedc0b79cf8d48977fcf77c389e4d0db9be8cd28f1.apk
ce312487b225fbd0ed8216bdc75058fd6032e60b74e8c0334e0d8d3c01e975c1,androzoo_drebin,Lemon,yes,high,32,vt_consensus_32,D:\DroidForensix\samples\malware\androzoo_drebin\Lemon_ce312487b225fbd0ed8216bdc75058fd6032e60b74e8c0334e0d8d3c01e975c1.apk
ce462b41ab7480dce4f290a9921fca51ba40e502d480a348d50770607e3d02b9,abusech,NGate,yes,high,22,vt_consensus_22,D:\DroidForensix\samples\malware\abusech\unknown_ce462b41ab7480dce4f290a9921fca51ba40e502d480a348d50770607e3d02b9.apk
ce480d22d9936bc469d46abbcd51bdb74dc201216c29a97ba21c40e0299335bc,abusech,Banker,yes,high,29,vt_consensus_29,D:\DroidForensix\samples\malware\abusech\hydra_ce480d22d9936bc469d46abbcd51bdb74dc201216c29a97ba21c40e0299335bc.apk
ceb48e4b9d82b2ab7b486393048cdc78c6dfaf88799521e63677b06975f707cd,abusech,GenericKD,yes,high,38,vt_consensus_38,D:\DroidForensix\samples\malware\abusech\hydra_ceb48e4b9d82b2ab7b486393048cdc78c6dfaf88799521e63677b06975f707cd.apk
d2588ff4362c7532a31beea1acbe156cc8ff63fc571387c9954b09bfcd3ab2a2,androzoo_drebin,Opfake,yes,high,34,vt_consensus_34,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_d2588ff4362c7532a31beea1acbe156cc8ff63fc571387c9954b09bfcd3ab2a2.apk
d29295f1504676003fd3ccbd3e41a53aabbe80d2025bfb3a6ef9a9fcff97b6cd,abusech,AndroidOS,yes,high,23,vt_consensus_23,D:\DroidForensix\samples\malware\abusech\unknown_d29295f1504676003fd3ccbd3e41a53aabbe80d2025bfb3a6ef9a9fcff97b6cd.apk
d406875062926f8a66fec10b45ab924193faa7fd8a01667d4aacb41387c4185d,androzoo_drebin,Hamob,yes,high,30,vt_consensus_30,D:\DroidForensix\samples\malware\androzoo_drebin\Hamob_d406875062926f8a66fec10b45ab924193faa7fd8a01667d4aacb41387c4185d.apk
d44d9cef26adf2c20c4bdb0d950e13507f8fad0bed8c10812d99e2463e563d66,androzoo_drebin,Opfake,yes,high,34,vt_consensus_34,D:\DroidForensix\samples\malware\androzoo_drebin\Opfake_d44d9cef26adf2c20c4bdb0d950e13507f8fad0bed8c10812d99e2463e563d66.apk
