class,sha256,sample_name,source,is_malware,family,confidence,vt_detections,gt_reason,recheck_engine,recheck_family,recheck_vt_detections,recheck_note,analysis_status,error,file_path,family_corrected,family_source
malware_high,ce312487b225fbd0ed8216bdc75058fd6032e60b74e8c0334e0d8d3c01e975c1,Lemon_ce312487b225fbd0ed8216bdc75058fd6032e60b74e8c0334e0d8d3c01e975c1.apk,AndroZoo-Drebin,yes,Lemon,high,32,vt_consensus_32,virustotal,Lemon,32,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Lemon_ce312487b225fbd0ed8216bdc75058fd6032e60b74e8c0334e0d8d3c01e975c1.apk,Lemon,filename_prefix
malware_high,d2588ff4362c7532a31beea1acbe156cc8ff63fc571387c9954b09bfcd3ab2a2,Opfake_d2588ff4362c7532a31beea1acbe156cc8ff63fc571387c9954b09bfcd3ab2a2.apk,AndroZoo-Drebin,yes,Opfake,high,34,vt_consensus_34,virustotal,Opfake,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_d2588ff4362c7532a31beea1acbe156cc8ff63fc571387c9954b09bfcd3ab2a2.apk,Opfake,filename_prefix
malware_high,d406875062926f8a66fec10b45ab924193faa7fd8a01667d4aacb41387c4185d,Hamob_d406875062926f8a66fec10b45ab924193faa7fd8a01667d4aacb41387c4185d.apk,AndroZoo-Drebin,yes,Hamob,high,30,vt_consensus_30,virustotal,Hamob,30,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Hamob_d406875062926f8a66fec10b45ab924193faa7fd8a01667d4aacb41387c4185d.apk,Hamob,filename_prefix
malware_high,d44d9cef26adf2c20c4bdb0d950e13507f8fad0bed8c10812d99e2463e563d66,Opfake_d44d9cef26adf2c20c4bdb0d950e13507f8fad0bed8c10812d99e2463e563d66.apk,AndroZoo-Drebin,yes,Opfake,high,34,vt_consensus_34,virustotal,Opfake,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_d44d9cef26adf2c20c4bdb0d950e13507f8fad0bed8c10812d99e2463e563d66.apk,Opfake,filename_prefix
malware_high,d4b3fa551ff6282287ea8d30b2860a55198f0a8c76cf20ea27bba95113628f69,Stiniter_d4b3fa551ff6282287ea8d30b2860a55198f0a8c76cf20ea27bba95113628f69.apk,AndroZoo-Drebin,yes,Stiniter,high,27,existing:gt_json,virustotal,AndroidOS,31,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Stiniter_d4b3fa551ff6282287ea8d30b2860a55198f0a8c76cf20ea27bba95113628f69.apk,Stiniter,filename_prefix
malware_high,d5624c7f869504a65986278f6b7921726aa08355d1f203beaee6e6a8869505f4,Nyleaker_d5624c7f869504a65986278f6b7921726aa08355d1f203beaee6e6a8869505f4.apk,AndroZoo-Drebin,yes,AndroidOS,high,33,vt_consensus_33,virustotal,AndroidOS,33,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Nyleaker_d5624c7f869504a65986278f6b7921726aa08355d1f203beaee6e6a8869505f4.apk,Nyleaker,filename_prefix
malware_high,d7233e269b529198362c29b5f8a15f09e7e4e282c8e35eb68b45b57978f63dd2,DroidKungFu_d7233e269b529198362c29b5f8a15f09e7e4e282c8e35eb68b45b57978f63dd2.apk,AndroZoo-Drebin,yes,KungFu,high,38,vt_consensus_38,virustotal,AndroidOS,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/DroidKungFu_d7233e269b529198362c29b5f8a15f09e7e4e282c8e35eb68b45b57978f63dd2.apk,DroidKungFu,filename_prefix
malware_high,d76c3dc5540ab91a222420a7f6b8cee47ad47618b2b1f334f4053115c92696e6,Opfake_d76c3dc5540ab91a222420a7f6b8cee47ad47618b2b1f334f4053115c92696e6.apk,AndroZoo-Drebin,yes,AndroidOS,high,42,vt_consensus_42,virustotal,AndroidOS,42,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_d76c3dc5540ab91a222420a7f6b8cee47ad47618b2b1f334f4053115c92696e6.apk,Opfake,filename_prefix
malware_high,d79cb0972064102afd1bfbabe9a39262bdc864b10f95e60c47e605d1d3f18562,GinMaster_d79cb0972064102afd1bfbabe9a39262bdc864b10f95e60c47e605d1d3f18562.apk,AndroZoo-Drebin,yes,GinMaster,high,36,vt_consensus_36,virustotal,GinMaster,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_d79cb0972064102afd1bfbabe9a39262bdc864b10f95e60c47e605d1d3f18562.apk,GinMaster,filename_prefix
malware_high,d846f593c4a63614d2810a10f14196a1da43b8bfdc60f6c781a63cf8fcfd632e,Opfake_d846f593c4a63614d2810a10f14196a1da43b8bfdc60f6c781a63cf8fcfd632e.apk,AndroZoo-Drebin,yes,AndroidOS,high,38,vt_consensus_38,virustotal,AndroidOS,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_d846f593c4a63614d2810a10f14196a1da43b8bfdc60f6c781a63cf8fcfd632e.apk,Opfake,filename_prefix
malware_high,d8882d6a246da7bbdda1ae82c0328601c4dc6cf368e3c0227e6b19a9e1042374,MobileTx_d8882d6a246da7bbdda1ae82c0328601c4dc6cf368e3c0227e6b19a9e1042374.apk,AndroZoo-Drebin,yes,MobileTx,high,32,vt_consensus_32,virustotal,MobileTx,32,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/MobileTx_d8882d6a246da7bbdda1ae82c0328601c4dc6cf368e3c0227e6b19a9e1042374.apk,MobileTx,filename_prefix
malware_high,d98a9aac37efc24c8680c51ce925b4ef8472ddaf62e044dcf2cb7106e3e940b5,Opfake_d98a9aac37efc24c8680c51ce925b4ef8472ddaf62e044dcf2cb7106e3e940b5.apk,AndroZoo-Drebin,yes,AndroidOS,high,39,vt_consensus_39,virustotal,AndroidOS,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_d98a9aac37efc24c8680c51ce925b4ef8472ddaf62e044dcf2cb7106e3e940b5.apk,Opfake,filename_prefix
malware_high,dd11c105ec8bb3c851f5955fa53eebb91b7dc46bef4d919ee4b099e825c56325,GinMaster_dd11c105ec8bb3c851f5955fa53eebb91b7dc46bef4d919ee4b099e825c56325.apk,AndroZoo-Drebin,yes,GinMaster,high,33,existing:gt_json,virustotal,Backdoor,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_dd11c105ec8bb3c851f5955fa53eebb91b7dc46bef4d919ee4b099e825c56325.apk,GinMaster,filename_prefix
malware_high,ddc10ee44c7b3320e0cc2f951043bc3289de25e95bad25f315b709d14155963f,FaceNiff_ddc10ee44c7b3320e0cc2f951043bc3289de25e95bad25f315b709d14155963f.apk,AndroZoo-Drebin,yes,FaceNiff,high,37,vt_consensus_34,virustotal,FaceNiff,34,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FaceNiff_ddc10ee44c7b3320e0cc2f951043bc3289de25e95bad25f315b709d14155963f.apk,FaceNiff,filename_prefix
malware_high,ded693418a1c5368e377ac654e06a5bac04faff52ee0ef42a31eebcbf1cca2e0,DroidKungFu_ded693418a1c5368e377ac654e06a5bac04faff52ee0ef42a31eebcbf1cca2e0.apk,AndroZoo-Drebin,yes,DroidKungFu,high,37,vt_consensus_37,virustotal,DroidKungFu,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/DroidKungFu_ded693418a1c5368e377ac654e06a5bac04faff52ee0ef42a31eebcbf1cca2e0.apk,DroidKungFu,filename_prefix
malware_high,e07e7771124f0c5a9a7342e072e27a9cbad6e5ab4bf7fb6b85fc8f4e4495e652,DroidKungFu_e07e7771124f0c5a9a7342e072e27a9cbad6e5ab4bf7fb6b85fc8f4e4495e652.apk,AndroZoo-Drebin,yes,AndroidOS,high,39,vt_consensus_39,virustotal,AndroidOS,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/DroidKungFu_e07e7771124f0c5a9a7342e072e27a9cbad6e5ab4bf7fb6b85fc8f4e4495e652.apk,DroidKungFu,filename_prefix
malware_high,e09615bfdc10f44d5250edeb3a0d032f83177737a15352e9c1e552543f5f756d,Opfake_e09615bfdc10f44d5250edeb3a0d032f83177737a15352e9c1e552543f5f756d.apk,AndroZoo-Drebin,yes,Agent,high,45,vt_consensus_45,virustotal,Agent,45,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_e09615bfdc10f44d5250edeb3a0d032f83177737a15352e9c1e552543f5f756d.apk,Opfake,filename_prefix
malware_high,e45caa25f87531cff2ee2803374ac78de0757941dd1311e3411ce4cdf6d5d942,FakeInstaller_e45caa25f87531cff2ee2803374ac78de0757941dd1311e3411ce4cdf6d5d942.apk,AndroZoo-Drebin,yes,FakeInst,high,36,vt_consensus_36,virustotal,FakeInst,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_e45caa25f87531cff2ee2803374ac78de0757941dd1311e3411ce4cdf6d5d942.apk,FakeInstaller,filename_prefix
malware_high,e73eb273f49908baedb2a79a07198d3f9e903b795c2594bbea5c8e2841e8729b,FakeInstaller_e73eb273f49908baedb2a79a07198d3f9e903b795c2594bbea5c8e2841e8729b.apk,AndroZoo-Drebin,yes,FakeInst,high,41,vt_consensus_41,virustotal,FakeInst,41,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_e73eb273f49908baedb2a79a07198d3f9e903b795c2594bbea5c8e2841e8729b.apk,FakeInstaller,filename_prefix
malware_high,e7d07c08a826520ef71bd4a5bfb8c6bc7b907c4f94f18631208cf6037bd88f2d,DroidKungFu_e7d07c08a826520ef71bd4a5bfb8c6bc7b907c4f94f18631208cf6037bd88f2d.apk,AndroZoo-Drebin,yes,DroidKungFu,high,36,existing:gt_json,virustotal,KungFu,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/DroidKungFu_e7d07c08a826520ef71bd4a5bfb8c6bc7b907c4f94f18631208cf6037bd88f2d.apk,DroidKungFu,filename_prefix
malware_high,e847ffd29dca357027e2fb59eeb5abbce395ea1c819113c3a4e07c5839a7bded,BaseBridge_e847ffd29dca357027e2fb59eeb5abbce395ea1c819113c3a4e07c5839a7bded.apk,AndroZoo-Drebin,yes,Backdoor,high,37,vt_consensus_37,virustotal,Backdoor,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/BaseBridge_e847ffd29dca357027e2fb59eeb5abbce395ea1c819113c3a4e07c5839a7bded.apk,BaseBridge,filename_prefix
malware_high,e9cee469d3610df81d3c1890691c67027dd179337fb93a87164f95469006440a,FakeInstaller_e9cee469d3610df81d3c1890691c67027dd179337fb93a87164f95469006440a.apk,AndroZoo-Drebin,yes,FakeInst,high,39,vt_consensus_39,virustotal,FakeInst,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_e9cee469d3610df81d3c1890691c67027dd179337fb93a87164f95469006440a.apk,FakeInstaller,filename_prefix
malware_high,e9ef2d3002897f11e041e64863d47a4affbfdc5216f860fab51ae51447a5e23a,Dougalek_e9ef2d3002897f11e041e64863d47a4affbfdc5216f860fab51ae51447a5e23a.apk,AndroZoo-Drebin,yes,Dougalek,high,35,vt_consensus_35,virustotal,Dougalek,35,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Dougalek_e9ef2d3002897f11e041e64863d47a4affbfdc5216f860fab51ae51447a5e23a.apk,Dougalek,filename_prefix
malware_high,ea342fa78264a135f081e3c2be4c50b8f03c1a3b314910c89a42da98b98c7ebd,MobileTx_ea342fa78264a135f081e3c2be4c50b8f03c1a3b314910c89a42da98b98c7ebd.apk,AndroZoo-Drebin,yes,MobileTx,high,37,vt_consensus_37,virustotal,MobileTx,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/MobileTx_ea342fa78264a135f081e3c2be4c50b8f03c1a3b314910c89a42da98b98c7ebd.apk,MobileTx,filename_prefix
malware_high,eb1bcca87ab55bd0fe0cf1ec27753fddcd35b6030633da559eee42977279b8db,FakeInstaller_eb1bcca87ab55bd0fe0cf1ec27753fddcd35b6030633da559eee42977279b8db.apk,AndroZoo-Drebin,yes,FakeInstaller,high,39,existing:gt_json,virustotal,FakeInst,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_eb1bcca87ab55bd0fe0cf1ec27753fddcd35b6030633da559eee42977279b8db.apk,FakeInstaller,filename_prefix
malware_high,ecf9c8520e13054bcc1b1a18cc335810f7eb97bdbe75fc204ad050228f805216,BaseBridge_ecf9c8520e13054bcc1b1a18cc335810f7eb97bdbe75fc204ad050228f805216.apk,AndroZoo-Drebin,yes,BaseBridge,high,35,existing:gt_json,virustotal,Backdoor,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/BaseBridge_ecf9c8520e13054bcc1b1a18cc335810f7eb97bdbe75fc204ad050228f805216.apk,BaseBridge,filename_prefix
malware_high,ecfebfbbc574d926d4158b40472c6b088a48bf99eb69217218f6c76d912ff993,FakeInstaller_ecfebfbbc574d926d4158b40472c6b088a48bf99eb69217218f6c76d912ff993.apk,AndroZoo-Drebin,yes,FakeInst,high,38,vt_consensus_38,virustotal,FakeInst,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_ecfebfbbc574d926d4158b40472c6b088a48bf99eb69217218f6c76d912ff993.apk,FakeInstaller,filename_prefix
malware_high,ed1792c8271e5945b8a038247fe7cacd536739f950f6ebf6039aea6b7c8f6690,FakeInstaller_ed1792c8271e5945b8a038247fe7cacd536739f950f6ebf6039aea6b7c8f6690.apk,AndroZoo-Drebin,yes,FakeInstaller,high,33,existing:gt_json,virustotal,FakeInst,39,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_ed1792c8271e5945b8a038247fe7cacd536739f950f6ebf6039aea6b7c8f6690.apk,FakeInstaller,filename_prefix
malware_high,edf4b67aee4c8ca76fe8068abceb254df1fea59e49c06664c442e1a70a9c7c85,Plankton_edf4b67aee4c8ca76fe8068abceb254df1fea59e49c06664c442e1a70a9c7c85.apk,AndroZoo-Drebin,yes,Plankton,high,27,existing:gt_json,virustotal,Adware,32,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Plankton_edf4b67aee4c8ca76fe8068abceb254df1fea59e49c06664c442e1a70a9c7c85.apk,Plankton,filename_prefix
malware_high,f0356bb27b8a1a1774dd7106fbe9a85802de8df1f0b3ad9d7c874ae6dc3d9242,GinMaster_f0356bb27b8a1a1774dd7106fbe9a85802de8df1f0b3ad9d7c874ae6dc3d9242.apk,AndroZoo-Drebin,yes,GinMaster,high,37,vt_consensus_37,virustotal,GinMaster,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_f0356bb27b8a1a1774dd7106fbe9a85802de8df1f0b3ad9d7c874ae6dc3d9242.apk,GinMaster,filename_prefix
malware_high,f157946d3868fbe013ec23b14f1097bb727654b4f3926322f035e86e3f5f637e,DroidKungFu_f157946d3868fbe013ec23b14f1097bb727654b4f3926322f035e86e3f5f637e.apk,AndroZoo-Drebin,yes,AndroidOS,high,37,vt_consensus_37,virustotal,AndroidOS,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/DroidKungFu_f157946d3868fbe013ec23b14f1097bb727654b4f3926322f035e86e3f5f637e.apk,DroidKungFu,filename_prefix
malware_high,f1c8b34879b04dc94f0a13d33c1e1272bdf9141e56e19da62c1a1b27af128604,FakeInstaller_f1c8b34879b04dc94f0a13d33c1e1272bdf9141e56e19da62c1a1b27af128604.apk,AndroZoo-Drebin,yes,FakeInstaller,high,33,existing:gt_json,virustotal,FakeInst,38,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_f1c8b34879b04dc94f0a13d33c1e1272bdf9141e56e19da62c1a1b27af128604.apk,FakeInstaller,filename_prefix
malware_high,f2305198a4789bc0f74afb7627bf998c2739d00d754eaff51aa2f538ab0329b4,FakeInstaller_f2305198a4789bc0f74afb7627bf998c2739d00d754eaff51aa2f538ab0329b4.apk,AndroZoo-Drebin,yes,FakeInst,high,37,vt_consensus_37,virustotal,FakeInst,37,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_f2305198a4789bc0f74afb7627bf998c2739d00d754eaff51aa2f538ab0329b4.apk,FakeInstaller,filename_prefix
malware_high,f39f20ec060481bd89cfbd44654077fcd6404d87a1286685570334bd430e2f18,GinMaster_f39f20ec060481bd89cfbd44654077fcd6404d87a1286685570334bd430e2f18.apk,AndroZoo-Drebin,yes,GinMaster,high,31,existing:gt_json,virustotal,GinMaster,33,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_f39f20ec060481bd89cfbd44654077fcd6404d87a1286685570334bd430e2f18.apk,GinMaster,filename_prefix
malware_high,f924b3a2932b049fd76c38aec95bac1e4078ac1bebd306acb7d4f1b879916f77,FakeInstaller_f924b3a2932b049fd76c38aec95bac1e4078ac1bebd306acb7d4f1b879916f77.apk,AndroZoo-Drebin,yes,FakeInst,high,40,vt_consensus_40,virustotal,FakeInst,40,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/FakeInstaller_f924b3a2932b049fd76c38aec95bac1e4078ac1bebd306acb7d4f1b879916f77.apk,FakeInstaller,filename_prefix
malware_high,f9cad7c0218f34015aaf37f29a51832e1c23038ada5fc49064227d2dfb7f1e43,Boxer_f9cad7c0218f34015aaf37f29a51832e1c23038ada5fc49064227d2dfb7f1e43.apk,AndroZoo-Drebin,yes,Gen,high,25,vt_consensus_24,virustotal,Gen,24,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Boxer_f9cad7c0218f34015aaf37f29a51832e1c23038ada5fc49064227d2dfb7f1e43.apk,Boxer,filename_prefix
malware_high,fa5d0c455f9891d9ac34bfd679fab34f235712bf3ff64be6887a9e5b017abd44,GinMaster_fa5d0c455f9891d9ac34bfd679fab34f235712bf3ff64be6887a9e5b017abd44.apk,AndroZoo-Drebin,yes,GinMaster,high,35,vt_consensus_35,virustotal,GinMaster,35,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/GinMaster_fa5d0c455f9891d9ac34bfd679fab34f235712bf3ff64be6887a9e5b017abd44.apk,GinMaster,filename_prefix
malware_high,fd743672c95ad558086c799c249811c57463b4cd5b7d2c3610302d68fd6b5b7b,Opfake_fd743672c95ad558086c799c249811c57463b4cd5b7d2c3610302d68fd6b5b7b.apk,AndroZoo-Drebin,yes,Opfake,high,36,vt_consensus_36,virustotal,Opfake,36,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/androzoo_drebin/Opfake_fd743672c95ad558086c799c249811c57463b4cd5b7d2c3610302d68fd6b5b7b.apk,Opfake,filename_prefix
malware_high,003d2fd8ef8fc9d4765e4bbc650ecd20ef339be94606486629c003f683cb5982,hydra_003d2fd8ef8fc9d4765e4bbc650ecd20ef339be94606486629c003f683cb5982.apk,MalwareBazaar,yes,Agent,high,35,vt_consensus_35,malwarebazaar,Hydra,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/hydra_003d2fd8ef8fc9d4765e4bbc650ecd20ef339be94606486629c003f683cb5982.apk,Hydra,filename_prefix
malware_high,018f8548c055a31d98201874ebf21591e6d85cb9eee66e8c35716a9289d01f48,unknown_018f8548c055a31d98201874ebf21591e6d85cb9eee66e8c35716a9289d01f48.apk,MalwareBazaar,yes,AndroidOS,high,22,vt_consensus_22,malwarebazaar,,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/unknown_018f8548c055a31d98201874ebf21591e6d85cb9eee66e8c35716a9289d01f48.apk,BeatBanker,mb_tags
malware_high,0400c00cbcc6834ade203f8d515f5932972a3861256a9a7ca0a46638eec2a83e,unknown_0400c00cbcc6834ade203f8d515f5932972a3861256a9a7ca0a46638eec2a83e.apk,MalwareBazaar,yes,Gen,high,21,vt_consensus_21,malwarebazaar,,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/unknown_0400c00cbcc6834ade203f8d515f5932972a3861256a9a7ca0a46638eec2a83e.apk,Tiramisu,mb_tags
malware_high,050d91cde706f7c981f90878dbd50d92038caeedd38852a10e018e57f188e79b,unknown_050d91cde706f7c981f90878dbd50d92038caeedd38852a10e018e57f188e79b.apk,MalwareBazaar,yes,AndroidOS,high,21,vt_consensus_21,malwarebazaar,,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/unknown_050d91cde706f7c981f90878dbd50d92038caeedd38852a10e018e57f188e79b.apk,,unresolved
malware_high,090a30252991830596c75a945885ca3100d7a40edf4a16d78abd5bbfd90ba268,unknown_090a30252991830596c75a945885ca3100d7a40edf4a16d78abd5bbfd90ba268.apk,MalwareBazaar,yes,AndroidOS,high,22,vt_consensus_22,malwarebazaar,,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/unknown_090a30252991830596c75a945885ca3100d7a40edf4a16d78abd5bbfd90ba268.apk,NGate,pipeline_sig_verified
malware_high,091870b3f90c9a98000e0d14a67be2db5891ce98a0b1e24b721e3d96241620a5,unknown_091870b3f90c9a98000e0d14a67be2db5891ce98a0b1e24b721e3d96241620a5.apk,MalwareBazaar,yes,AndroidOS,high,23,vt_consensus_23,malwarebazaar,,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/unknown_091870b3f90c9a98000e0d14a67be2db5891ce98a0b1e24b721e3d96241620a5.apk,NGate,pipeline_sig_verified
malware_high,1370ba86f4c12ff1a8a0dd987b2be79a6ed13f7765e05b9711c544a7a2f288ea,unknown_1370ba86f4c12ff1a8a0dd987b2be79a6ed13f7765e05b9711c544a7a2f288ea.apk,MalwareBazaar,yes,Banker,high,26,vt_consensus_26,malwarebazaar,,0,confirmed_external,error: timeout after 450s,error: timeout after 450s,/home/kali/DroidForensix/samples/malware/abusech/unknown_1370ba86f4c12ff1a8a0dd987b2be79a6ed13f7765e05b9711c544a7a2f288ea.apk,,unresolved
malware_high,14b005352c07490b3689ac4eb187eb68d2b50cd135e57e1bca2f3469b10e2dd5,ermac_14b005352c07490b3689ac4eb187eb68d2b50cd135e57e1bca2f3469b10e2dd5.apk,MalwareBazaar,yes,AndroidOS,high,30,vt_consensus_30,malwarebazaar,Ermac,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/ermac_14b005352c07490b3689ac4eb187eb68d2b50cd135e57e1bca2f3469b10e2dd5.apk,Ermac,filename_prefix
malware_high,21c91c4cb01c7fd286dc8fa6122f6c43a5227677ffbe3566aa37204cd9e494fe,unknown_21c91c4cb01c7fd286dc8fa6122f6c43a5227677ffbe3566aa37204cd9e494fe.apk,MalwareBazaar,yes,AndroidOS,high,24,vt_consensus_24,malwarebazaar,,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/unknown_21c91c4cb01c7fd286dc8fa6122f6c43a5227677ffbe3566aa37204cd9e494fe.apk,NGate,pipeline_sig_verified
malware_high,2211e5b751634ef3681bff599b25d57f47f1593bc27aeb83273ee63a64d62e25,teabot_2211e5b751634ef3681bff599b25d57f47f1593bc27aeb83273ee63a64d62e25.apk,MalwareBazaar,yes,Agent,high,33,vt_consensus_33,malwarebazaar,TeaBot,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/teabot_2211e5b751634ef3681bff599b25d57f47f1593bc27aeb83273ee63a64d62e25.apk,TeaBot,filename_prefix
malware_high,269a98c5a2e16675eacd3490f382ac08d894737e629b92c1a69070cc471eed36,unknown_269a98c5a2e16675eacd3490f382ac08d894737e629b92c1a69070cc471eed36.apk,MalwareBazaar,yes,NGate,high,13,vt_consensus_13,malwarebazaar,,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/unknown_269a98c5a2e16675eacd3490f382ac08d894737e629b92c1a69070cc471eed36.apk,NGate,gt_specific
malware_high,2ab29825e9454a4b87d661dfc55842943e30b86600d2848796d96241e92307c2,unknown_2ab29825e9454a4b87d661dfc55842943e30b86600d2848796d96241e92307c2.apk,MalwareBazaar,yes,Agent,high,15,vt_consensus_15,malwarebazaar,,0,confirmed_external,error: Pipeline finished but produced no result,error: Pipeline finished but produced no result,/home/kali/DroidForensix/samples/malware/abusech/unknown_2ab29825e9454a4b87d661dfc55842943e30b86600d2848796d96241e92307c2.apk,FakeChrome,mb_tags
malware_high,2c74efb0e8304948e56f4ccb1ced6c05734842ecdc95628decacfa74d06baf6c,flubot_2c74efb0e8304948e56f4ccb1ced6c05734842ecdc95628decacfa74d06baf6c.apk,MalwareBazaar,yes,AndroidOS,high,31,vt_consensus_28,malwarebazaar,FluBot,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/flubot_2c74efb0e8304948e56f4ccb1ced6c05734842ecdc95628decacfa74d06baf6c.apk,FluBot,filename_prefix
malware_high,32e4dee58ea17addc5df4ffb862ab3a8df1697598cb6437f92de4075665812c2,ermac_32e4dee58ea17addc5df4ffb862ab3a8df1697598cb6437f92de4075665812c2.apk,MalwareBazaar,yes,Banker,high,28,vt_consensus_28,malwarebazaar,Ermac,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/ermac_32e4dee58ea17addc5df4ffb862ab3a8df1697598cb6437f92de4075665812c2.apk,Ermac,filename_prefix
malware_high,33d2ea973f861bb7c46397c4e0f9aedc37ef10fb8ab2f4090f35a335d86ef0b2,spynote_33d2ea973f861bb7c46397c4e0f9aedc37ef10fb8ab2f4090f35a335d86ef0b2.apk,MalwareBazaar,yes,SpyMax,high,29,vt_consensus_29,malwarebazaar,SpyNote,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/spynote_33d2ea973f861bb7c46397c4e0f9aedc37ef10fb8ab2f4090f35a335d86ef0b2.apk,SpyNote,filename_prefix
malware_high,3502fa570ada49eaeeaa4785bb1897ed91dfadaa76c5e8626c5b8e944d8f5f01,Konfety_3502fa570ada49eaeeaa4785bb1897ed91dfadaa76c5e8626c5b8e944d8f5f01.apk,MalwareBazaar,yes,Dropper,high,32,vt_consensus_32,malwarebazaar,Konfety,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/Konfety_3502fa570ada49eaeeaa4785bb1897ed91dfadaa76c5e8626c5b8e944d8f5f01.apk,Konfety,filename_prefix
malware_high,3504d9f2a2fdf021a382be4e2603acbdb5550ac2ddf26f62da1c2227b1f7f400,exobot_3504d9f2a2fdf021a382be4e2603acbdb5550ac2ddf26f62da1c2227b1f7f400.apk,MalwareBazaar,yes,GenericKD,high,39,vt_consensus_39,malwarebazaar,Octo,0,confirmed_external,analyzed,,/home/kali/DroidForensix/samples/malware/abusech/exobot_3504d9f2a2fdf021a382be4e2603acbdb5550ac2ddf26f62da1c2227b1f7f400.apk,Exobot,filename_prefix
