sha256,is_malware,source,family,file_size_kb,total_strings,num_encodings,num_payloads,num_c2,num_c2_real,num_c2_fb_ip,num_chains,num_secrets,secret_risk_score,num_permissions,num_dangerous_perms,target_sdk,min_sdk,apktool_success,native_libs_found,decompiled_classes,crypter_stub,master_key_verdict_recovered,master_key_e_coded
7bebc4b248402dbf988b92eb7d9c86797bb302b983e63ce0d2dba96f0f8a345a,1,abusech,Gen,36.5,89,1,1,3,3,0,1,0,0,23,14,0,0,1,0,38,0,0,0
7d44e0009d251ae4983f5bf29f7d8aa9af668df88dba05a17a7a314f6780ceff,1,abusech,Agent,48984.1,153775,248,248,137,76,38,248,4,11,74,17,0,0,1,2,38754,0,0,0
7e7ee5b11fe1ca56f0f8416638964bec68b9ef90b25426f06d1330222b1dcf3d,1,abusech,Banker,4311.9,12516,31,31,36,28,0,31,0,0,0,0,0,0,1,0,5956,0,0,0
7e8693dfed67a88db885ac0ffd94b73351d1f910cafc6425e8f1b4ab0e24c2a8,1,abusech,Gen,7021.3,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,460,0,0,0
7f3a1528142c8a8a0ab1ecf6b83f0620eb31cd8daa94b299149c21982e3c2f14,0,F-Droid,benign,3599.5,4589,11,11,0,0,0,11,0,0,9,2,0,0,1,0,4726,0,0,0
7fb836c08ff527443b06d1c20afb6a4b0f51eb373013f211e0d3200bf26527b7,1,abusech,AndroidOS,2883.6,184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,0,0,0
80ae30136ea55e936c66cd61cbf1de428d8d20d76fec06c1e4c0217472e6e089,1,androzoo_drebin,KungFu,375.9,480,3,3,16,16,0,3,0,0,21,8,0,0,1,1,203,0,0,0
80d4f5bf297bf50be4ae4584ef0c5e51a871487969163bd6d069db77cde11bca,0,F-Droid,benign,15953.8,56127,500,500,11,3,0,500,0,0,2,0,0,0,1,8,19253,0,0,0
810926f89430144fd258ed4a95f1d77215f657a4e7dac2ce0c410bcffbdca99e,1,abusech,Banker,6301.9,8790,107,107,201,161,1,107,0,0,0,0,0,0,1,0,4550,0,0,0
818e8917650bff20ef5d3440d2c33739f973d4e7f41af7d7767502dac5a0580c,1,abusech,AndroidOS,11225.2,3629,147,147,0,0,0,147,0,0,0,0,0,0,1,0,3163,0,0,0
831334e1e49ec7a25375562688543ee75b2b3cc7352afc019856342def52476b,1,abusech,AndroidOS,4872.0,13503,31,31,72,59,1,31,0,0,16,6,0,0,1,0,6766,0,0,0
844bd3f253433ee713fd1b0b8f09db675b3b257c3677723a57713a547c6de177,1,androzoo_drebin,GinMaster,262.1,377,1,1,2,2,0,1,0,0,11,2,0,0,1,0,148,0,0,0
849ed093a737a2ec02968f739510b45c60deb418afcc21ef76f1195820288297,1,androzoo_drebin,Imlog,603.4,704,0,0,33,32,0,0,0,0,9,4,0,0,1,0,287,0,0,0
84ddfdd7862e3c3481ae65b64d9087ab7c5c29355a29e9e7c3a4011a631f7387,1,modern_eval,unknown,7455.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
852106c266754245e00ae17b05cdafa8b43575730eef15761d753cdbd3ae8ce1,0,F-Droid,benign,5071.3,8842,32,32,3,3,0,32,0,0,6,0,0,0,1,8,5887,0,0,0
85a44fd5134cf1d317a7637f1fb47dcf570a93e925c365b2e8f103a0fa459290,1,modern_eval,unknown,5983.0,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0
85cafe005c7f893cae65fa0a5ebf1c103eca579529ebd5d531c672408acdb9d0,1,androzoo_drebin,KungFu,107.9,534,1,1,12,12,0,1,0,0,8,4,0,0,1,1,128,0,0,0
8731cb0a474a85085729d37a5bb21e2c9073f3d261e6b33374cd9233a85b1228,1,androzoo_drebin,FakeInstaller,45.0,45,0,0,1,1,0,0,0,0,9,4,0,0,1,0,34,0,0,0
8764457bf8555770feb9d3633af8bf1d1f2eba91658ffa0d8235ecbb85a62b0f,0,F-Droid,benign,7574.4,3939,9,9,1,1,0,9,0,0,8,0,0,0,1,4,3837,0,0,0
877ab7dbbef2267a39513d1ad777b5c469f76f2a110be547100cb339d76a3f1f,1,androzoo_drebin,Backdoor,771.3,408,1,1,2,1,0,1,0,0,18,7,0,0,1,1,150,0,0,0
87def7f445734b4b9b57b97cd4af8d22b2684dd4dd3e7ae8d07a120efa3b1814,1,abusech,SpyNote,688.4,1177,8,8,1,0,1,8,0,0,27,15,0,0,1,0,676,0,0,0
8856ac19f179461c4008249c342c8dadbd17118f80f43ce0229ddb1cda33bd67,1,abusech,GenericKD,3296.2,11893,94,94,16,15,0,94,0,0,17,5,0,0,1,0,6436,0,0,0
88675cdf54cc478c585e24ffcf4419326751d046fee3189feebf4a0037ec4f5b,0,F-Droid,benign,97412.0,368577,433,433,20,6,2,433,0,0,11,1,0,0,1,8,14223,0,0,0
8c7b60c9cef5a6343f000f12ff0a0714bc6f3de72ced17c57f1ce4a147bc4a67,0,F-Droid,benign,33.1,60,0,0,0,0,0,0,0,0,3,0,0,0,1,0,26,0,0,0
8e39fb18e8acb2e4fc4bcd7db2efc320f5ec84100e8ba870fd24dd13a6584277,1,abusech,Agent,15602.2,37899,500,500,2,2,0,500,0,0,0,0,0,0,1,0,13911,0,0,1
8fdca3a8808a792abaabd8a49985555ae321357f6cc0326e6182fe50f55c6118,1,androzoo_drebin,Hacktool,146.3,374,0,0,4,4,0,0,0,0,5,1,0,0,1,0,212,0,0,0
8fdd17e520f7c2ac1924ef3806d85aadf3e969418578ff0b7ea245af93a16315,1,androzoo_drebin,FakeInstaller,289.1,40,0,0,4,4,0,0,0,0,4,3,0,0,1,0,18,0,0,0
908ed30161b44d20bb4e286de7fb8203b2b8a2a807c6638ee9d9830de3a0f913,1,androzoo_drebin,AndroidOS,1158.4,174,1,1,14,14,0,1,0,0,6,3,0,0,1,0,219,0,0,0
918eb87af81e92709d872621ea8ed0c086e38fbdf48a5e5ebdcab190f41bd07b,1,abusech,unknown,18742.5,74110,99,99,12,6,0,99,1,5,32,1,0,0,1,28,11056,0,0,0
92679dafee66c7d949c8f7a65ff3f2944140578bb687cd16f5e92495cb8c4087,0,F-Droid,benign,7880.7,30847,31,31,5,4,0,31,0,0,13,1,0,0,1,12,5076,0,0,0
92d92bfd285011a09ced1e72567f35d32b12aa1a582b3be494500827ff5d66d9,0,F-Droid,benign,3056.3,6430,9,9,7,5,0,9,0,0,9,0,0,0,1,4,5184,0,0,0
93880cd38abffa10e753c17ae7c14f0833356cba601bd1a3d3998859f47c900f,1,abusech,GenericKD,3784.7,7476,6,6,10,8,0,6,0,0,17,5,0,0,1,0,8348,0,0,0
9508ff9b7bdc06a220ba132eecf2d35bee47072ed9bff82fb24bc0e110ab1652,1,androzoo_drebin,Iconosys,4090.2,86,0,0,7,4,0,0,0,0,11,8,0,0,1,0,39,0,0,0
95236ef71738807ce60ef7d042699decb7156931931682cf46e6adc991dc9ecb,1,abusech,Andr/Banker-HDY,8528.5,4026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0
9523b54582c144a97e6bcf4a446659d10c3dd5479f329dd45e314786f19e741f,0,F-Droid,benign,5260.9,9902,68,68,23,22,0,68,0,0,5,2,0,0,1,0,5807,0,0,0
9628acabe739b5419f08c5a5c3cd776268bf4a3c25c978341e403bde442e0ece,1,abusech,AndroidOS,2823.6,184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,0,0,0
96d3096dc1ac75a539f5321ac3c3b3fda9039d3ca20cfbd59b4388fb1737a911,0,F-Droid,benign,2862.2,1516,0,0,4,3,0,0,0,0,7,0,0,0,1,0,1194,0,0,0
976ebc08571af97dcefc5feee2479eed47f0cbfc12b320f393462dfb50f077f3,0,F-Droid,benign,45554.9,45849,54,54,15,1,0,54,0,0,0,0,0,0,1,1,3523,0,0,0
97936d7873348f905d119dd9399261374aae494296e1b5fb3df521ef3cc76405,1,abusech,SpyMax,5047.5,4939,30,30,2,0,0,30,0,0,32,15,0,0,1,0,1731,0,0,0
97b0f46920e69a0aa5abe2284fe1e7bf9d2efa7ecfb4a29a7ba9b8a92e92c0c9,1,androzoo_drebin,DroidKungFu,341.4,918,1,1,11,11,0,1,0,0,11,4,0,0,1,1,272,0,0,0
98a0e75e589c319093db56cf98bfa32d920b9436a9cbe7c30b32dcf7a4a6d284,0,F-Droid,benign,4960.9,24510,1,1,0,0,0,1,0,0,3,2,0,0,1,4,1389,0,0,0
98fe65f21ff8e51918b94e80d25d99d52f5527d24a69dcd8dd9ca1a5da9b7a02,0,F-Droid,benign,2356.5,2893,32,32,0,0,0,32,0,0,0,0,0,0,1,0,894,0,0,0
9904bb103fae65ab3dd712f6b9ff361d3f3cb3a4cc814b69f0af3e2f1a837ecd,1,abusech,Gen,6363.0,152,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0
9a7534768302bdafa51f7abc698639eb23bb38a8c41a362f41b182ae9171969a,1,androzoo_drebin,Imlog,552.8,472,0,0,28,27,0,0,0,0,7,3,0,0,1,0,240,0,0,0
9a836ef59a4fb8cae0543fed24ca8c53015bee86d6b0ead0086917681c7576d4,1,modern_eval,FantasyHub,16174.5,18835,145,145,8,2,3,145,2,20,0,0,0,0,1,0,10632,0,0,0
9b0d16a134e1fcc75a8f103c4d80c39faf88f0ab1059a0beb0e88ee1fc76373b,0,F-Droid,benign,6533.4,3930,4,4,3,3,0,4,0,0,3,0,0,0,1,0,2115,0,0,0
9b5905a253141d4f64394de73775541a7bb16714cff8d18684e24ae887c97fc2,1,abusech,BankBot,3740.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9c1cc79b801e8d632bdb73517588e9e7626cf22643263f038c20cc42dfd0f922,1,abusech,SpyMax,3807.5,4119,10,10,3,1,0,10,0,0,31,15,0,0,1,0,1553,0,0,0
9c23c73a7fa3b1b3df8a61866dc36d263aa0754a0bb194e0d164a4773f4537f2,1,modern_eval,FantasyHub,16294.8,18835,145,145,8,2,3,145,2,20,0,0,0,0,1,0,10632,0,0,0
9c97d8ba3cab23750c3837b024bedde7e6bb7e27f5e6ff3bcd3817b9b9eb33d7,1,abusech,General,10652.5,8833,119,119,0,0,0,119,0,0,0,0,0,0,1,0,873,0,0,0
9cf1ad53db4a31e4be0cfba7bf15f1e414cdf12327063a419be6cdea4700adfd,1,abusech,Banker,4068.6,8987,127,127,51,42,1,127,0,0,0,0,0,0,1,0,4553,0,0,0
9d2d2c4d697844987e3def5fa39fafe968e0e6b6d61ffba26c3b51060c437c24,0,F-Droid,benign,4465.5,12534,189,189,1,1,0,189,0,0,10,0,0,0,1,2,6478,0,0,0
9dbd85782b534a58c8112faa58e9229fc47e1af101a5dc9b36205bbe22910a57,0,F-Droid,benign,4046.7,3981,4,4,0,0,0,4,0,0,0,0,0,0,1,0,2219,0,0,0
9e95912f1a5fdba5050723f095b7031770b7e2f9627fb60544b41adcbb5b3306,1,abusech,AndroidOS,2835.6,184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,0,0,0
9f0545ffb70972e27c710e91a81430c31126d2531f2efa4d15fc65d8ca334539,0,F-Droid,benign,4087.4,14163,323,323,9,7,0,323,0,0,4,1,0,0,1,0,7634,0,0,0
9f2d916b1e0ee486f5a49e3e9887eae59dbdca0a554139ae9a4dc8edc2f12de0,1,abusech,BankBot,2828.9,7685,22,22,37,31,0,22,0,0,0,0,0,0,1,0,3461,0,0,0
9f42721255d8d62b4595b9040a9a7d742c8fe2a5ff17745c8e250cd04928c480,1,modern_eval,unknown,1769.8,149,0,0,2,1,0,0,1,5,24,6,0,0,1,0,0,0,0,0
9fefd2c820fb28d50bc55c3320964635f27f1a74ac89dfc5aed8b6d5a09980f5,1,abusech,Agent,12210.8,66015,500,500,15,12,1,500,0,0,8,1,0,0,1,4,15923,0,0,0
a022c24d8295dee70c0f090e4328063971170c33f7bf313b4debbc51d1a2b127,1,androzoo_drebin,GinMaster,633.7,771,4,4,28,25,0,4,0,0,11,5,0,0,1,0,408,0,0,0
a023fa166051294fe5a569f26092588fdf24a060de46e5cd5be9a5c5bb3b0204,1,androzoo_drebin,DroidKungFu,555.4,1262,7,7,54,50,0,7,0,0,22,12,0,0,1,1,613,0,0,0
a08f4f1816977d996dce4ab91732d918a13e9c02bed6080ac2b372c370b9da80,0,F-Droid,benign,10451.5,25186,20,20,11,0,0,20,1,2,16,2,0,0,1,16,11634,0,0,0
a0bffc11168c65beb59c326d88f144f0d750634252a507ffe039c84e354e3704,1,androzoo_drebin,A,1168.8,176,1,1,14,14,0,1,0,0,6,3,0,0,1,0,224,0,0,0
a15419356485660f68b50027abc76a052d34427b45eebb23573294c21d834eaa,1,androzoo_drebin,Opfake,39.5,16,0,0,2,2,0,0,0,0,12,7,0,0,1,0,16,0,0,0
a1ba273a24f92e4936005f0f7c5b895e07d974b11516bcad50d6077bf3a8f868,1,androzoo_drebin,Kmin,409.4,400,10,10,7,4,0,10,0,0,13,5,0,0,1,0,149,0,0,0
a1e9f466900002ef2efba2e1b95178421d28d64635b1c78791c3a6c8159c7be4,1,androzoo_drebin,GinMaster,244.2,369,1,1,2,2,0,1,0,0,11,2,0,0,1,0,146,0,0,0
a3ade4b9e03e459a5955d68c52f8dbf893ce0c2bfb56c1c8b7415ecfb7ec9246,1,modern_eval,Mirax,10296.4,9553,226,226,29,25,0,226,0,0,0,0,0,0,1,0,4279,0,0,0
a3cd2d8dab7ced749a29307797a0dfefe238864b1f5bf6bafdf6e66c30c009b6,1,androzoo_drebin,GinMaster,412.7,288,0,0,1,1,0,0,0,0,10,2,0,0,1,0,76,0,0,0
a401cb8900129a26023cd15b1adeaa8cbd30e658347eb9cd28c035388b595b60,0,F-Droid,benign,3670.4,7445,55,55,0,0,0,55,0,0,0,0,0,0,1,0,4456,0,0,0
a778818cc08d213d1f66db5fa8b34aabc862569ecb99fd1aea37ff6ccab48400,1,abusech,GenericKD,3332.9,4948,55,55,54,24,0,55,0,0,16,6,0,0,1,0,3780,0,0,0
a83a003b989c2dcd12fb0f80dfd458a099f33c1a1f052b2c53ece5f719063495,1,androzoo_drebin,Backdoor,519.0,371,4,4,7,6,0,4,0,0,12,5,0,0,1,0,149,0,0,0
a93d66a127091d11090f544514d7e677c24db69d361008e60fffc5200331a1fe,1,abusech,Agent,1464.6,3629,5,5,0,0,0,5,0,0,28,8,0,0,1,4,1347,0,0,0
a945198c086ad3fe0c5dbbce5ef410ea12986c9c160295d76be881c5f8ae0880,1,androzoo_drebin,FakeRun,2923.9,2339,4,4,28,26,1,4,0,0,15,6,0,0,1,0,1128,0,0,0
a959108ec8f93ee4c71e588236788d17372f9d61b8f71a509a776f097889f36b,1,abusech,AndroidOS,5129.4,14451,78,78,143,117,0,78,0,0,16,6,0,0,1,0,7804,0,0,0
a9d1561ed0d23a5473d68069337e2f8e7862f7b72b74251eb63ccc883ba9459f,1,abusech,GenericKD,2097.5,3299,0,0,2,2,0,0,0,0,26,16,0,0,1,0,1708,0,0,0
aa0ca052e9e48ad7945f9aa535f5fd691018a5356a8ff95b0e5bf94662a54a10,0,F-Droid,benign,2349.5,58,0,0,2,1,0,0,0,0,3,0,0,0,1,0,18,0,0,0
aa12733db9b5b2110c799efd2b40840ee56d5764c70552c3f23d9e6d419cc9da,1,modern_eval,Application,46176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
aa8127463312dac0158e74d56a3e3c2f50d9cf98c09942a27cf95081348874a3,1,androzoo_drebin,Plankton,11988.0,2457,9,9,30,28,0,9,0,0,24,4,0,0,1,0,985,0,0,0
aab0e66e7954ca11053c56a8643db2ecbb0373ffcb444a3e7733f5e721f9419e,0,F-Droid,benign,9608.1,12023,270,270,0,0,0,270,0,0,0,0,0,0,1,0,6386,0,0,0
ab12ae7f7239f7f2f4debff8e57c1632ece0188cd4f587ffaf87afaa40e4bbe8,0,F-Droid,benign,18066.2,65333,500,500,15,8,0,500,0,0,11,1,0,0,1,4,27709,0,0,0
ab1363201d0897ab7c55dceb1f8664a58ac65fe4aee3c9600c5d7659f8ae58a9,1,abusech,SpyMax,4551.5,4940,30,30,3,1,0,30,0,0,32,15,0,0,1,0,1731,0,0,0
ab633d31cc0fa49e3ae29a3b816a7fcbe04033a3227f42bd30cf86fcd3be4159,0,F-Droid,benign,6449.6,8674,8,8,2,2,0,8,0,0,6,1,0,0,1,8,4369,0,0,0
abf62033c4b913bf8368de607fdc4dd2677f9441541db3c2a9375dd9130ff9bb,1,abusech,Trojan ( 005cbb901 ),23560.6,1970,500,500,0,0,0,500,0,0,0,0,0,0,1,0,1802,0,0,0
ad9f39e6166a47ae16359777b607055198cda23f004d9d7b066e22c0d0cf1e6d,1,abusech,Agent,22534.6,1981,500,500,0,0,0,500,0,0,0,0,0,0,1,0,1832,0,0,0
addb21a55a290c6623d71f7fded60039f8d631d9edba3fcbb551a80d6ab4e755,0,F-Droid,benign,2491.6,2950,1,1,0,0,0,1,0,0,1,0,0,0,1,4,3284,0,0,0
addbd8770b53a50e83c711143332c76e9160f920675e2de5591669d3b93f499b,1,modern_eval,unknown,11825.1,6409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1828,0,1,0
ae502f67782e9cc2a6e33b868f14467f3dabf126e868a8e10a68aa2ddd4092e1,1,abusech,Banker,1464.9,3813,25,25,2,0,0,25,0,0,35,15,0,0,1,0,2628,0,0,0
ae531b495cc39b210fc13ef74e7e5e663f8fde658a3535e3b964675f8c417d80,0,F-Droid,benign,142.9,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0
b06e4958e3f6040228e06e270729b2363358d1e2ba8348ad07a7ebc6a0f85daa,0,F-Droid,benign,5499.4,15599,23,23,4,4,0,23,0,0,12,0,0,0,1,0,7835,0,0,0
b0861e7d9dbcd63679ccef606b67ad0ef0283f4a7cb14efe14716fbad328cf5b,1,androzoo_drebin,FakeDoc,683.4,457,0,0,10,9,0,0,0,0,23,6,0,0,1,0,272,0,0,0
b16abfbd6af6d60469f0a4a36bcfd98053a23a583605cd81cc12979d0d576bad,1,modern_eval,Linux,30968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b2225250a1fcff06750f32d3abb999ffe26fbd21abc7b87ff0e91f8e0449652c,1,abusech,unknown,65216.7,211817,47,47,26,8,2,47,0,0,14,1,0,0,1,12,5122,0,0,0
b2d42a4f59c7d3a248c69c7b1fac925bb90d05322814268eb9cb5eeb96d707b5,0,F-Droid,benign,1339.7,2118,0,0,0,0,0,0,0,0,5,2,0,0,1,4,2059,0,0,0
b439f642007bd707ac806ba3f71e7b2a022e261fbd9b5dd3882afd8664db98c4,1,androzoo_drebin,Imlog,103.1,101,0,0,8,7,0,0,0,0,5,2,0,0,1,0,32,0,0,0
b446621ce9bfaff14ab90d04ef5415d1de7823c0497c8301ae6b39822e4773bd,0,F-Droid,benign,920.7,948,0,0,0,0,0,0,0,0,1,1,0,0,1,0,890,0,0,0
b459673b77209ff89a2833977b4de341a529722f1e4662451b514df220e13afc,1,modern_eval,Andr/Xgen2-AYJ,51995.9,1049,0,0,0,0,0,0,0,0,6,0,0,0,1,2,2,0,0,1
b4dadf3553bb82499c4d0b6be96c47c46abc6904b611376d75c844ffb83725c6,1,abusech,33107585,1464.8,3571,5,5,0,0,0,5,0,0,30,8,0,0,1,4,1352,0,0,0
b634c8c0ec3a4d682630eed6ac1cc8d5e2b0481110121990edcb4e0df9867698,1,modern_eval,unknown,440.0,685,9,9,0,0,0,9,0,0,7,0,0,0,1,0,557,0,0,0
b74b65f68641feb46d22fddb595fff57cba53f5e3d4d780f4b1bf9b2682a9230,1,abusech,Gen,4192.7,8252,294,294,23,2,0,294,0,0,19,5,0,0,1,0,4485,0,0,0
b7f8c6b76b8b1a0f99fbec5eb467983e8fd18f3ef496957bd8fb9c5bfca5e50b,1,modern_eval,FantasyHub,16174.5,41343,155,155,8,2,3,155,2,20,27,7,0,0,1,6,10632,0,0,0
b7ffef61c60d80eee806f36f30f80ff9cf3f73d522bd05e192fa34dcf2e87224,1,modern_eval,FantasyHub,16174.5,41343,155,155,8,2,3,155,2,20,27,7,0,0,1,6,10632,0,0,0
b88e7421bc61f4ce20c0694418fc97c1e77cfd3f2053857f87cc47512a55c3d3,1,abusech,GenericKD,4436.4,7053,494,494,16,16,0,494,0,0,17,5,0,0,1,0,4194,0,0,0
b8ed964e21a6f480dccb593f85854b835f0693472c5857d52af3efa5a4cc244b,1,androzoo_drebin,KungFu,1423.8,334,1,1,3,3,0,1,0,0,12,4,0,0,1,1,96,0,0,0
bb5c794018995f39d831214c479d96dad7d51bf34471b0613ea69489e5fc4fd5,1,abusech,Banker,3422.2,9018,61,61,50,43,0,61,0,0,0,0,0,0,1,0,5632,0,0,0
bb990fe92faff97b2e3e606ca0eeac34253c471d9e84da98111e1c81cfd0a960,1,modern_eval,FantasyHub,16174.5,18835,145,145,8,2,3,145,2,20,0,0,0,0,1,0,10632,0,0,0
bc377ac35e40f0a9d233d5c985804c99396a45dc5dd45a2c8e134a458b05241c,1,androzoo_drebin,DroidKungFu,2938.4,1087,1,1,16,16,0,1,0,0,21,10,0,0,1,1,372,0,0,0
bca248d31bf87b605e8cca7587a9753d58a9ad9a8f7e6f7f882d03150d72869f,1,abusech,AndroidOS,7816.5,4087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0
bcf129023a712e3ab8a8f6d67e74e7914550ffa8e718b0939b7d5238d8b69863,1,androzoo_drebin,FakeInstaller,541.5,73,0,0,6,6,0,0,0,0,9,5,0,0,1,0,40,0,0,0
bd60f30ea52954a606de7c446cedee39e8a89de5d18b15b616ebb2e7b33bc26f,0,F-Droid,benign,6290.3,7285,50,50,1084,51,68,50,0,0,6,0,0,0,1,0,4778,0,0,0
be4ada35dec3ef666681ddcf440be04f370067ee588734cabf630295742d1fd9,1,androzoo_drebin,Linux,896.7,390,0,0,8,7,0,0,0,0,11,3,0,0,1,1,97,0,0,0
bedf51a5732d94c173bcd8ed918333954f5a78307c2a2f064b97b43278330f54,1,androzoo_drebin,DroidKungFu,994.1,364,1,1,2,2,0,1,0,0,7,2,0,0,1,1,107,0,0,0
beeeb3cafc0ea246cc6dd82d82489621414d6cab9ceb50e70fd9835f5733178c,1,androzoo_drebin,Spitmo,18.6,14,0,0,0,0,0,0,0,0,7,5,0,0,1,0,7,0,0,0
bf06df823a0a0b1b4618ee736f5f0bd508b315ea3c6b96a16d2a0d0e58906346,1,abusech,SpyMax,17900.3,4938,30,30,3,1,0,30,0,0,32,15,0,0,1,0,1731,0,0,0
bf586ec8ce8528d26ec491fa5864dc590cefae88da176246296bb849e226a0c8,1,modern_eval,SpyNote,54825.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
bf780757313f52218145b242f29af968da8f606ff61f5c5a67454239e69a354b,0,F-Droid,benign,3919.8,8541,102,102,0,0,0,102,0,0,3,1,0,0,1,0,4690,0,0,0
bf9e556b4e32dd8282cece77f86291c3caa584aaabf85c52858c2bdcee15dfa0,0,F-Droid,benign,22832.2,52328,305,305,8,6,0,305,0,0,9,2,0,0,1,2,3445,0,0,0
bfd3204c603ef403a2f9bcc172a368764b7b87e7d72e3dfd1d3dfb53f77215ad,1,androzoo_drebin,SendPay,2117.3,158,1,1,11,11,0,1,0,0,5,2,0,0,1,0,177,0,0,0
c0f0fbf74a92020d2f4859e02e1ff8564acec66e036435d5160cf74a12e20297,0,F-Droid,benign,101.0,19,0,0,0,0,0,0,0,0,9,1,0,0,1,0,13,0,0,0
c134927f92ecbf34d9a6f7f9571b2d22ae02cc35bf89617e4d0044d035536c15,0,F-Droid,benign,171.4,515,0,0,1,0,0,0,0,0,3,0,0,0,1,0,162,0,0,0
c17aff83c3fbddb86fe5a40d7a654af5591b16522fb15c222bbf3d57b0b16748,1,modern_eval,unknown,8610.9,79,1,1,0,0,0,1,0,0,0,0,0,0,1,0,61,0,0,1
c2050e209416f19af0a1135a66fd66c005d152754da6aae9521d3143ae938634,0,F-Droid,benign,76332.8,252742,500,500,5,4,1,500,0,0,3,0,0,0,1,72,10102,0,0,0
c2c1902b3021355c1619b281875da45fe8a3f0dc26f35c4129e44de3fc3ea810,1,androzoo_drebin,Backdoor,1604.8,1173,3,3,1,1,0,3,0,0,17,7,0,0,1,0,177,0,0,0
c3c7df127552aa2594ad335d7cc955cb1274cc322455a89b1856a2adf9f83ded,1,abusech,GenericKD,1226.0,1233,196,196,0,0,0,196,0,0,39,14,0,0,1,0,730,0,0,0
c525bb9b2f30926c971e1ac68100871d2aa82bad87ee05a1fe2e6e83a1dce1fd,1,androzoo_drebin,Kmin,347.4,393,10,10,7,4,0,10,0,0,13,5,0,0,1,0,142,0,0,0
c5544517f1be9d5a721a951d906b26f9ad11adf4a06c3660a75e89f07dabb8aa,1,abusech,Gen,6311.2,152,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0
c565f4b9b3c6bb095c6ce62ab02c5cc8a84502231f4facdddb6f3d7af2321b5e,1,abusech,GenericKD,1097.0,103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0
c5996e7a701f1154b48f962d01d457f9b7e95d9c3dd9bbd6a8e083865d563622,1,abusech,GenericKD,3367.3,3111,40,40,0,0,0,40,0,0,38,16,0,0,1,0,1371,0,0,0
c6520e0811bea524c03177e9c5840fac00f064aa3b812536bc04d68e4e3e1d6f,0,F-Droid,benign,124556.3,381517,0,0,540,93,14,0,1,5,33,7,0,0,1,15,37825,0,0,0
c699d9b9896d4842c16e418bdff5d7d18c99a102da111880fa455fc1a39bba5a,1,androzoo_drebin,DroidDream,151.0,452,0,0,8,6,0,0,0,0,14,6,0,0,1,0,218,0,0,0
c7944bdac5ce3255a56e77c6f2a83917f4b8a909646396669d408f207e751772,1,abusech,40094400,14216.6,2514,5,5,11,11,0,5,0,0,0,0,0,0,1,0,1397,0,0,1
c7b9b4d2c86ced043cca21012c1b3ec956f5bf783463d6de7f1299b6518ec9b7,0,F-Droid,benign,6790.4,20379,429,429,5,3,0,429,0,0,2,0,0,0,1,0,10089,0,0,0
c8bb60d2a82e7f1991fb2ad3e5797cf53117e0d36f64e9ca49dd1682654ec735,1,androzoo_drebin,FakeInst,62.4,67,0,0,0,0,0,0,0,0,4,3,0,0,1,0,25,0,0,0
c9eeea657951f694067f125222dea62f5a7a5c88e44d9c4b2c75de5e5ae5aab1,0,F-Droid,benign,46795.7,159269,500,500,110,95,1,500,2,20,0,0,0,0,1,2,3882,0,0,0
ca9ae76de194548709966263c227709d5c57c8e57f07f50d1532cf52fc5f438d,1,modern_eval,unknown,6203.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cb0a4a758877e3f18a85fe307c6d4a7baf9924aab93bcbcb41f81eb13d9ac0f6,1,modern_eval,unknown,6254.9,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0
cb147e7ce69723523f604da875d78ca4738e5f416d2297910ee179a5067e79fe,1,abusech,AndroidOS,2755.6,184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,0,0,0
cb7744fe6345dd0e4f15f1acdde23ecb6d484b3c8a6ce8792628a6a1453eefa4,1,modern_eval,unknown,6203.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cbc71b0bd3f94cb163a8ab106242aa7638aced10e7b8c4d6179bc7fc5ba649f2,1,modern_eval,unknown,470.9,684,9,9,0,0,0,9,0,0,0,0,0,0,1,0,557,0,0,0
ccb7b86f0563408816e3ceaedc0b79cf8d48977fcf77c389e4d0db9be8cd28f1,1,androzoo_drebin,FakeInst,75.2,87,0,0,0,0,0,0,0,0,4,3,0,0,1,0,38,0,0,0
